-24.5533924102783	-19.6336765289307	-50.8191757202148
-18.0763244628906	-12.4960880279541	-30.7126884460449
-18.7056350708008	-16.895149230957	-28.461217880249
16.3511371612549	30.0162525177002	71.2171401977539
-7.74806499481201	-32.5396118164062	-68.8671264648438
15.0454816818237	19.689998626709	45.7447814941406
-8.37635803222656	6.09005069732666	-5.42882823944092
-2.56583762168884	-20.6400585174561	-19.9478530883789
1.65394330024719	-15.8757905960083	-5.26216268539429
26.9961128234863	31.1380634307861	63.7528991699219
-21.2245578765869	-19.5690612792969	-23.7967281341553
-20.579309463501	-32.6506881713867	-72.8078002929688
-14.5546884536743	-24.5733489990234	-53.6653022766113
19.0912132263184	5.17392826080322	21.3988742828369
-6.5285472869873	-20.4972400665283	-32.0826568603516
-9.01472282409668	-26.6704750061035	-24.0485095977783
18.5697650909424	6.1635274887085	41.639705657959
-18.5151348114014	-4.40881061553955	-17.7837772369385
-20.0963916778564	-37.1293983459473	-87.4575424194336
21.811279296875	37.1614074707031	77.4681777954102
27.9694442749023	31.4461669921875	78.0452346801758
7.65349197387695	-8.38425827026367	-9.59346771240234
8.61721897125244	32.6401214599609	63.948356628418
0.997295916080475	-10.4727420806885	-16.4989910125732
28.1167449951172	26.7499656677246	67.5108413696289
-18.0579624176025	-24.3337955474854	-57.5185890197754
20.4852199554443	37.9262199401855	61.625846862793
-25.461950302124	-17.9965229034424	-25.4709548950195
-16.5834865570068	-32.3842124938965	-76.3083343505859
-16.6943550109863	-31.2259330749512	-72.9121856689453
2.92936873435974	-17.6701526641846	-9.02418613433838
-27.3900012969971	-22.0880889892578	-58.3563041687012
-18.0621681213379	-32.5398941040039	-68.6950225830078
-24.779613494873	-15.2585687637329	-38.0911560058594
-14.2890968322754	-29.6415424346924	-69.2710266113281
21.9931659698486	21.838249206543	65.5227508544922
5.57499933242798	-4.37863254547119	-2.18816781044006
5.57412576675415	-18.079568862915	-26.756986618042
6.88422870635986	6.59012269973755	26.1503734588623
31.4986763000488	28.7856330871582	79.7777862548828
17.5059871673584	21.1134757995605	54.5856628417969
-17.206413269043	-11.8079929351807	-34.5692253112793
18.0692577362061	28.0907802581787	67.1782608032227
2.28764510154724	-20.4190769195557	-33.6483879089355
26.4841556549072	35.452823638916	83.120979309082
-28.8029518127441	-12.4213771820068	-42.53173828125
-21.2187633514404	-39.2867088317871	-82.6792984008789
25.077220916748	29.5186347961426	58.5211753845215
23.6397113800049	18.9711399078369	52.9531326293945
-11.6540641784668	-24.367603302002	-45.6290092468262
-12.6136016845703	-32.7057266235352	-71.2636032104492
12.7432384490967	12.3455171585083	23.5535717010498
-33.1296806335449	-15.6769256591797	-47.2437286376953
30.069995880127	15.9529123306274	64.4717712402344
-6.56224298477173	14.1275539398193	18.5453414916992
